step,action,reward,smoothed_reward,hp,level,llm_advice,llm_data,llm_priority,llm_risk,llm_strategy,llm_suggestions,action_in_suggestions,hp_change,reward_change,sr_change,level_up,hp_lag1,reward_lag1,sr_lag1,reward_ma5,hp_ma5,reward_std5,advice_category,action_category,critical_hp,low_hp,high_hp,steps_since_advice_change,reward_momentum,episode_stage
95,move_southwest,-0.01,-0.01,650.0,16,Search the area for potential items and clues,,,,,[],False,330.0,0.0,0.0,1,320.0,-0.01,-0.01,-0.01,492.56000000000006,0.0,exploration,move,0,0,1,0,0.0,early
100,wield,-0.01,-0.01,585.7,16,Search the area for potential items and clues,,,,,[],False,-64.29999999999995,0.0,0.0,0,650.0,-0.01,-0.01,-0.01,438.28000000000003,0.0,exploration,equipment,0,0,1,1,0.0,early
100,move_southeast,-0.01,-0.01,228.6,14,Search for items and potential dangers,,,,,[],False,-357.1,0.0,0.0,0,585.7,-0.01,-0.01,-0.01,406.86,0.0,exploration,move,0,0,1,0,0.0,early
100,move_southwest,-0.01,-0.02,250.0,14,Eat something to regain health,,,,,[],False,21.400000000000006,0.0,-0.01,0,228.6,-0.01,-0.01,-0.01,406.86,0.0,survival,move,0,0,1,0,-0.0033333333333333335,early
100,move_south,-0.01,-0.02,857.1,14,Search the area for potential items and threats,,,,,[],False,607.1,0.0,0.0,0,250.0,-0.01,-0.02,-0.01,514.28,0.0,survival,move,0,0,1,0,-0.0033333333333333335,early
100,open_door,0.0,0.008,312.5,14,Eat something to recover health,,,,,[],False,-544.6,0.01,0.028,0,857.1,-0.01,-0.02,-0.008000000000000002,446.78000000000003,0.00447213595499958,survival,interaction,0,0,1,0,0.006000000000000001,early
100,kick,-0.01,-0.01,200.0,12,Search the area for items and potential threats,,,,,[],False,-112.5,-0.01,-0.018000000000000002,0,312.5,0.0,0.008,-0.008,369.64,0.00447213595499958,survival,interaction,0,0,1,0,0.0033333333333333327,early
105,move_east,-0.01,-0.01,585.7,16,Search the area for potential items and clues,,,,,[],False,385.70000000000005,0.0,0.0,1,200.0,-0.01,-0.01,-0.008,441.06000000000006,0.00447213595499958,exploration,move,0,0,1,0,0.0033333333333333322,early
105,move_northwest,-0.01,-0.01,200.0,12,Search the area for items and potential threats,,,,,[],False,-385.70000000000005,0.0,0.0,0,585.7,-0.01,-0.01,-0.008,431.06000000000006,0.00447213595499958,survival,move,0,0,1,0,-0.006000000000000001,early
105,move_southwest,-0.01,-0.02,250.0,14,Eat something to regain health,,,,,[],False,50.0,0.0,-0.01,1,200.0,-0.01,-0.01,-0.008,309.64,0.00447213595499958,survival,move,0,0,1,0,-0.0033333333333333344,early
105,search,-0.01,-0.02,857.1,14,Eat something to regain health,,,,,[],False,607.1,0.0,0.0,0,250.0,-0.01,-0.02,-0.01,418.56000000000006,0.0,survival,exploration,0,0,1,1,-0.0033333333333333344,early
105,throw,0.0,0.0,200.0,14,Search for items and potential dangers,,,,,[],False,-657.1,0.01,0.02,0,857.1,-0.01,-0.02,-0.008,418.56000000000006,0.00447213595499958,exploration,other,0,0,1,0,0.0033333333333333322,early
105,move_southwest,0.0,0.009,371.4,14,Search the area for potential threats and items,,,,,[],False,171.39999999999998,0.0,0.009,0,200.0,0.0,0.0,-0.006,375.7,0.005477225575051661,survival,move,0,0,1,0,0.009666666666666665,early
110,kick,-0.01,-0.02,857.1,14,Eat something to regain health,,,,,[],False,485.70000000000005,-0.01,-0.028999999999999998,0,371.4,0.0,0.009,-0.006,507.12,0.005477225575051661,survival,interaction,0,0,1,0,0.0,early
110,read,-0.01,-0.02,200.0,12,Explore the area and search for items,,,,,[],False,-657.1,0.0,0.0,0,857.1,-0.01,-0.02,-0.006,497.12,0.005477225575051661,exploration,item_use,0,0,1,0,-0.006666666666666667,early
110,apply,-0.01,-0.01,400.0,14,Search the area for potential threats and items,,,,,[],False,200.0,0.0,0.01,1,200.0,-0.01,-0.02,-0.006,405.7,0.005477225575051661,survival,item_use,0,0,1,0,-0.006333333333333332,early
110,open_door,0.0,-0.001,571.4,16,Eat something to regain health,,,,,[],False,171.39999999999998,0.01,0.009000000000000001,1,400.0,-0.01,-0.01,-0.006,479.98,0.005477225575051661,survival,interaction,0,0,1,0,0.006333333333333334,early
110,move_south,-0.01,-0.01,220.0,14,Search the area for potential items and threats,,,,,[],False,-351.4,-0.01,-0.009000000000000001,0,571.4,0.0,-0.001,-0.008,449.7,0.00447213595499958,survival,move,0,0,1,0,0.0033333333333333335,early
110,wear,-0.01,-0.01,200.0,14,Search the area for potential threats and items,,,,,[],False,-20.0,0.0,0.0,0,220.0,-0.01,-0.01,-0.008,318.28000000000003,0.00447213595499958,survival,equipment,0,0,1,0,0.0,early
115,wait,0.0,-0.001,193.8,12,Explore the area and search for items,,,,,[],False,-6.199999999999989,0.01,0.009000000000000001,0,200.0,-0.01,-0.01,-0.006,317.04,0.005477225575051661,exploration,other,0,0,1,0,0.0,early
115,take_off,-0.01,-0.01,177.8,14,Search the area for potential threats and items,,,,,[],False,-16.0,-0.01,-0.009000000000000001,1,193.8,0.0,-0.001,-0.006,272.6,0.005477225575051661,survival,equipment,0,0,1,0,0.0,early
115,search,-0.01,-0.01,600.0,16,Eat something to regain health,,,,,[],False,422.2,0.0,0.0,1,177.8,-0.01,-0.01,-0.008,278.32,0.00447213595499958,survival,exploration,0,0,1,0,0.0,early
115,search,-0.01,-0.01,325.0,14,Search the area for potential threats and items,,,,,[],False,-275.0,0.0,0.0,0,600.0,-0.01,-0.01,-0.008,299.32,0.00447213595499958,survival,exploration,0,0,1,0,-0.0030000000000000005,early
115,close_door,-0.01,-0.01,200.0,14,Search the area for potential items and threats,,,,,[],False,-125.0,0.0,0.0,0,325.0,-0.01,-0.01,-0.008,299.32,0.00447213595499958,survival,interaction,0,0,1,0,0.0,early
115,move_south,0.0,0.01,1220.0,14,Search the area for potential threats and items,,,,,[],False,1020.0,0.01,0.02,0,200.0,-0.01,-0.01,-0.008,504.56000000000006,0.00447213595499958,survival,move,0,0,1,0,0.006666666666666667,early
120,wait,0.0,0.009,716.7,16,Search the area for potential items and threats,,,,,[],False,-503.29999999999995,0.0,-0.0010000000000000009,1,1220.0,0.0,0.01,-0.006,612.3399999999999,0.005477225575051661,survival,other,0,0,1,0,0.006333333333333333,early
120,pickup,0.0,0.01,180.0,12,Search the area for potential items and clues,,,,,[],False,-536.7,0.0,0.0010000000000000009,0,716.7,0.0,0.009,-0.004,528.3399999999999,0.005477225575051661,exploration,inventory,0,0,1,0,0.006666666666666667,early
120,move_northwest,-0.01,-0.01,200.0,14,Search the area for potential threats and items,,,,,[],False,20.0,-0.01,-0.02,1,180.0,0.0,0.01,-0.004,503.34,0.005477225575051661,survival,move,0,0,1,0,-0.006666666666666667,early
120,wield,0.0,0.0,1033.3,14,Search the area for potential threats and items,,,,,[],False,833.3,0.01,0.01,0,200.0,-0.01,-0.01,-0.002,670.0,0.00447213595499958,survival,equipment,0,0,1,1,-0.0029999999999999996,early
120,search,-0.01,-0.01,177.8,14,Eat something to regain health,,,,,[],False,-855.5,-0.01,-0.01,0,1033.3,0.0,0.0,-0.004,461.55999999999995,0.005477225575051661,survival,exploration,0,0,1,0,-0.006666666666666667,early
120,read,-0.01,-0.01,371.4,14,Search the area for potential threats and items,,,,,[],False,193.59999999999997,0.0,0.0,0,177.8,-0.01,-0.01,-0.006,392.49999999999994,0.005477225575051661,survival,item_use,0,0,1,0,0.0,early
125,take_off,-0.01,-0.01,160.0,14,Search the area for potential threats and items,,,,,[],False,-211.39999999999998,0.0,0.0,0,371.4,-0.01,-0.01,-0.008,388.49999999999994,0.00447213595499958,survival,equipment,0,0,1,1,-0.0033333333333333335,early
125,pickup,0.0,0.0,384.6,14,Search the area for items and clues,,,,,[],False,224.60000000000002,0.01,0.01,0,160.0,-0.01,-0.01,-0.006,425.41999999999996,0.005477225575051661,exploration,inventory,0,0,1,0,0.0033333333333333335,early
125,read,-0.01,-0.01,585.7,16,Search the area for potential items and threats,,,,,[],False,201.10000000000002,-0.01,-0.01,1,384.6,0.0,0.0,-0.008,335.9,0.00447213595499958,survival,item_use,0,0,1,0,0.0,early
125,move_west,0.0,0.0,188.2,12,Search the area for potential items and clues,,,,,[],False,-397.50000000000006,0.01,0.01,0,585.7,-0.01,-0.01,-0.006,337.97999999999996,0.005477225575051661,exploration,move,0,0,1,0,0.0033333333333333335,early
125,throw,-0.01,-0.01,2900.0,14,Search the area for items and potential threats,,,,,[],False,2711.8,-0.01,-0.01,1,188.2,0.0,0.0,-0.006,843.7,0.005477225575051661,survival,other,0,0,1,0,-0.0033333333333333335,early
125,wear,-0.01,-0.02,177.8,14,Eat something to regain health,,,,,[],False,-2722.2,0.0,-0.01,0,2900.0,-0.01,-0.01,-0.006,847.26,0.005477225575051661,survival,equipment,0,0,1,0,-0.0033333333333333335,early
130,kick,-0.01,-0.01,160.0,14,Eat something to regain health,,,,,[],False,-17.80000000000001,0.0,0.01,0,177.8,-0.01,-0.02,-0.008,802.34,0.00447213595499958,survival,interaction,0,0,1,1,-0.0033333333333333335,early
130,eat,0.0,-0.003,170.6,12,Search the area for potential threats and opportunities,,,,,[],False,10.599999999999994,0.01,0.007,0,160.0,-0.01,-0.01,-0.006,719.3199999999999,0.005477225575051661,survival,item_use,0,0,1,0,0.0023333333333333335,early
130,read,-0.01,-0.01,614.3,14,Search the area for items and potential threats,,,,,[],False,443.69999999999993,-0.01,-0.007,1,170.6,0.0,-0.003,-0.008,804.54,0.00447213595499958,survival,item_use,0,0,1,0,0.003333333333333334,early
130,drop,0.0,0.001,1466.7,16,Search the area for items and clues,,,,,[],False,852.4000000000001,0.01,0.011,1,614.3,-0.01,-0.01,-0.006,517.88,0.005477225575051661,exploration,inventory,0,0,1,0,0.0036666666666666666,early
130,close_door,-0.01,-0.02,177.8,14,Search the area for potential threats and items,,,,,[],False,-1288.9,-0.01,-0.021,0,1466.7,0.0,0.001,-0.006,517.88,0.005477225575051661,survival,interaction,0,0,1,0,-0.005666666666666667,early
130,pickup,0.0,0.0,384.6,14,Search the area for items and clues,,,,,[],False,206.8,0.01,0.02,0,177.8,-0.01,-0.02,-0.004,562.8,0.005477225575051661,exploration,inventory,0,0,1,0,0.0033333333333333327,early
135,close_door,-0.01,-0.02,177.8,14,Search the area for potential threats and items,,,,,[],False,-206.8,-0.01,-0.02,0,384.6,0.0,0.0,-0.006,564.24,0.005477225575051661,survival,interaction,0,0,1,0,-0.007,early
135,throw,0.0,0.0,614.3,14,Search the area for potential threats and items,,,,,[],False,436.49999999999994,0.01,0.02,0,177.8,-0.01,-0.02,-0.003999999999999999,564.24,0.005477225575051661,survival,other,0,0,1,1,0.006666666666666667,early
135,kick,-0.01,-0.01,213.3,12,Search the area for potential threats and opportunities,,,,,[],False,-400.99999999999994,-0.01,-0.01,0,614.3,0.0,0.0,-0.006,313.56,0.005477225575051661,survival,interaction,0,0,1,0,-0.0033333333333333335,early
135,drop,-0.01,-0.02,160.0,14,Eat something to regain health,,,,,[],False,-53.30000000000001,0.0,-0.01,1,213.3,-0.01,-0.01,-0.006,310.0,0.005477225575051661,survival,inventory,0,0,1,0,0.0,early
135,move_southwest,-0.01,-0.01,384.6,14,Search the area for potential items and threats,,,,,[],False,224.60000000000002,0.0,0.01,0,160.0,-0.01,-0.02,-0.008,310.0,0.00447213595499958,survival,move,0,0,1,0,-0.0033333333333333335,early
135,drop,-0.01,-0.01,1466.7,16,Search the area for items and clues,,,,,[],False,1082.1,0.0,0.0,1,384.6,-0.01,-0.01,-0.008,567.78,0.00447213595499958,exploration,inventory,0,0,1,0,0.0,early
140,wait,-0.01,-0.01,1300.0,16,Heal and recover from recent damage,,,,,[],False,-166.70000000000005,0.0,0.0,0,1466.7,-0.01,-0.01,-0.01,704.9200000000001,0.0,survival,other,0,0,1,0,0.0033333333333333335,early
140,move_east,-0.01,0.001,733.3,14,Search the area for potential threats and items,,,,,[],False,-566.7,0.0,0.011,0,1300.0,-0.01,-0.01,-0.01,808.9200000000001,0.0,survival,move,0,0,1,0,0.0036666666666666666,early
140,move_northeast,0.0,-0.01,160.0,14,Eat something to regain health,,,,,[],False,-573.3,0.01,-0.011,0,733.3,-0.01,0.001,-0.008,808.9200000000001,0.00447213595499958,survival,move,0,0,1,0,0.0,early
140,move_west,-0.01,-0.01,318.8,14,Search the area for potential items and threats,,,,,[],False,158.8,-0.01,0.0,0,160.0,0.0,-0.01,-0.008,795.76,0.00447213595499958,survival,move,0,0,1,0,0.0,early
140,drop,0.0,0.004,320.0,14,Search the area for potential threats and items,,,,,[],False,1.1999999999999886,0.01,0.014,0,318.8,-0.01,-0.01,-0.006,566.42,0.005477225575051661,survival,inventory,0,0,1,0,0.0010000000000000002,early
140,drink,-0.01,-0.01,213.3,12,Search the area for items and potential threats,,,,,[],False,-106.69999999999999,-0.01,-0.014,0,320.0,0.0,0.004,-0.006,349.08000000000004,0.005477225575051661,survival,item_use,0,0,1,0,0.0,early
145,move_northeast,0.0,0.0,1266.7,16,Heal and recover from recent damage,,,,,[],False,1053.4,0.01,0.01,1,213.3,-0.01,-0.01,-0.003999999999999999,455.76000000000005,0.005477225575051661,survival,move,0,0,1,0,0.0033333333333333335,early
145,move_northwest,-0.01,-0.01,133.3,14,Eat something to regain health,,,,,[],False,-1133.4,-0.01,-0.01,0,1266.7,0.0,0.0,-0.006,450.41999999999996,0.005477225575051661,survival,move,0,0,0,0,-0.004666666666666667,early
145,move_southwest,0.0,0.0,318.8,14,Search the area for potential threats and items,,,,,[],False,185.5,0.01,0.01,0,133.3,-0.01,-0.01,-0.004,450.41999999999996,0.005477225575051661,survival,move,0,0,1,0,0.0033333333333333335,early
145,drink,0.0,0.008,200.0,14,Search the area for potential threats and items,,,,,[],False,-118.80000000000001,0.0,0.008,0,318.8,0.0,0.0,-0.004,426.41999999999996,0.005477225575051661,survival,item_use,0,0,1,1,0.0026666666666666666,early
145,move_south,-0.01,-0.01,246.2,12,Search the area for items and potential threats,,,,,[],False,46.19999999999999,-0.01,-0.018000000000000002,0,200.0,0.0,0.008,-0.004,433.0,0.005477225575051661,survival,move,0,0,1,0,0.0,early
145,move_northeast,0.0,0.0,614.3,14,Search the area for items and clues,,,,,[],False,368.09999999999997,0.01,0.01,1,246.2,-0.01,-0.01,-0.004,302.52,0.005477225575051661,exploration,move,0,0,1,0,-5.782411586589357e-19,early
150,drink,0.0,-0.001,346.7,14,Search the area for potential threats and items,,,,,[],False,-267.59999999999997,0.0,-0.001,0,614.3,0.0,0.0,-0.002,345.2,0.00447213595499958,survival,item_use,0,0,1,0,-0.0030000000000000005,early
150,eat,-0.01,-0.01,925.0,16,Search the area for potential threats and items,,,,,[],False,578.3,-0.01,-0.009000000000000001,1,346.7,0.0,-0.001,-0.004,466.43999999999994,0.005477225575051661,survival,item_use,0,0,1,1,0.0,early
150,wear,-0.01,-0.01,171.4,14,Search the area for items and potential threats,,,,,[],False,-753.6,0.0,0.0,0,925.0,-0.01,-0.01,-0.006,460.71999999999997,0.005477225575051661,survival,equipment,0,0,1,0,-0.0033333333333333335,early
150,search,-0.01,-0.01,614.3,14,Search the area for items and clues,,,,,[],False,442.9,0.0,0.0,0,171.4,-0.01,-0.01,-0.006,534.3399999999999,0.005477225575051661,exploration,exploration,0,0,1,0,-0.0030000000000000005,early
150,move_northeast,0.0,0.0,228.6,12,Search the area for potential threats and items,,,,,[],False,-385.69999999999993,0.01,0.01,0,614.3,-0.01,-0.01,-0.006,457.19999999999993,0.005477225575051661,survival,move,0,0,1,0,0.0033333333333333335,early
150,apply,-0.01,-0.01,400.0,14,Move northwest to explore new area,,,,,[],False,171.4,-0.01,-0.01,1,228.6,0.0,0.0,-0.008,467.86,0.00447213595499958,exploration,item_use,0,0,1,0,0.0,early
155,eat,-0.01,-0.01,950.0,16,Search the area for potential threats and items,,,,,[],False,550.0,0.0,0.0,1,400.0,-0.01,-0.01,-0.008,472.86,0.00447213595499958,survival,item_use,0,0,1,0,0.0,early
155,search,0.0,0.01,71.4,14,Move northwest to explore new area,,,,,[],False,-878.6,0.01,0.02,0,950.0,-0.01,-0.01,-0.006,452.85999999999996,0.005477225575051661,exploration,exploration,0,1,0,0,0.0033333333333333335,early
155,wield,-0.01,-0.02,614.3,14,Search for food and assess threat from kobold,,,,,[],False,542.9,-0.01,-0.03,0,71.4,0.0,0.01,-0.006,452.86,0.005477225575051661,survival,equipment,0,0,1,0,-0.0033333333333333327,early
155,search,0.0,0.0,188.2,12,Search the area for potential threats and items,,,,,[],False,-426.09999999999997,0.01,0.02,0,614.3,-0.01,-0.02,-0.006,444.78000000000003,0.005477225575051661,survival,exploration,0,0,1,0,0.003333333333333334,early
155,wait,0.0,-0.001,384.6,14,Search for items and potential threats,,,,,[],False,196.40000000000003,0.0,-0.001,1,188.2,0.0,0.0,-0.003999999999999999,441.7,0.005477225575051661,survival,other,0,0,1,0,-0.0036666666666666666,early
155,read,-0.01,-0.01,144.4,14,Search the area for items and potential threats,,,,,[],False,-240.20000000000002,-0.01,-0.009000000000000001,0,384.6,0.0,-0.001,-0.004,280.58,0.005477225575051661,survival,item_use,0,0,0,0,0.0033333333333333327,early
160,move_northeast,0.0,-0.001,925.0,16,Eat to restore health,,,,,[],False,780.6,0.01,0.009000000000000001,1,144.4,-0.01,-0.01,-0.004,451.3,0.005477225575051661,survival,move,0,0,1,0,-0.00033333333333333365,early
160,wait,0.0,0.009,183.3,14,Search the area for potential threats and valuable items,,,,,[],False,-741.7,0.0,0.009999999999999998,0,925.0,0.0,-0.001,-0.002,365.1,0.00447213595499958,survival,other,0,0,1,0,0.0033333333333333327,early
160,apply,-0.01,-0.01,384.6,14,Search for items and potential threats,,,,,[],False,201.3,-0.01,-0.019,0,183.3,0.0,0.009,-0.004,404.38,0.005477225575051661,survival,item_use,0,0,1,0,0.0,early
160,move_west,-0.01,-0.01,188.2,12,Search the area for potential items and clues,,,,,[],False,-196.40000000000003,0.0,0.0,0,384.6,-0.01,-0.01,-0.006,365.1,0.005477225575051661,exploration,move,0,0,1,0,-0.0030000000000000005,early
160,read,-0.01,-0.02,614.3,14,Search for food and assess threat from kobold,,,,,[],False,426.09999999999997,0.0,-0.01,1,188.2,-0.01,-0.01,-0.006,459.08000000000004,0.005477225575051661,survival,item_use,0,0,1,0,-0.009666666666666665,early
160,take_off,-0.01,-0.01,160.0,14,Search the area for potential items and clues,,,,,[],False,-454.29999999999995,0.0,0.01,0,614.3,-0.01,-0.02,-0.008,306.08000000000004,0.00447213595499958,exploration,equipment,0,0,1,0,0.0,early
165,wear,-0.01,-0.01,188.2,12,Search the area for potential items and clues,,,,,[],False,28.19999999999999,0.0,0.0,0,160.0,-0.01,-0.01,-0.01,307.06,0.0,exploration,equipment,0,0,1,1,0.0,early
165,wear,-0.01,-0.01,384.6,14,Search the area for potential items and threats,,,,,[],False,196.40000000000003,0.0,0.0,1,188.2,-0.01,-0.01,-0.01,307.06,0.0,survival,equipment,0,0,1,0,0.0033333333333333335,early
165,wear,-0.01,-0.02,614.3,14,Eat something to regain health,,,,,[],False,229.69999999999993,0.0,-0.01,0,384.6,-0.01,-0.01,-0.01,392.28,0.0,survival,equipment,0,0,1,0,-0.0033333333333333335,early
165,move_north,-0.01,-0.01,950.0,16,Eat to restore health,,,,,[],False,335.70000000000005,0.0,0.01,1,614.3,-0.01,-0.02,-0.01,459.41999999999996,0.0,survival,move,0,0,1,0,0.0,early
165,close_door,0.0,0.001,240.0,14,Search the area for potential threats and valuable items,,,,,[],False,-710.0,0.01,0.011,0,950.0,-0.01,-0.01,-0.008,475.41999999999996,0.00447213595499958,survival,interaction,0,0,1,0,0.0036666666666666666,early
165,move_east,0.0,0.001,133.3,14,Search the area for potential items and clues,,,,,[],False,-106.69999999999999,0.0,0.0,0,240.0,0.0,0.001,-0.006,464.44000000000005,0.005477225575051661,exploration,move,0,0,0,0,0.006999999999999999,early
170,move_south,-0.01,-0.01,160.0,14,Search the area for potential items or clues,,,,,[],False,26.69999999999999,-0.01,-0.011,0,133.3,0.0,0.001,-0.006,419.52,0.005477225575051661,exploration,move,0,0,1,0,0.0,early
170,take_off,-0.01,-0.01,240.0,14,Search the area for potential threats and items,,,,,[],False,80.0,0.0,0.0,0,160.0,-0.01,-0.01,-0.006,344.65999999999997,0.005477225575051661,survival,equipment,0,0,1,0,-0.0036666666666666666,early
170,move_northeast,-0.01,-0.01,312.5,14,Search the area for potential items and threats,,,,,[],False,72.5,0.0,0.0,0,240.0,-0.01,-0.01,-0.006,217.16,0.005477225575051661,survival,move,0,0,1,0,-0.0036666666666666666,early
170,drop,0.0,0.012,650.0,16,Search the area for potential threats and items,,,,,[],False,337.5,0.01,0.022,1,312.5,-0.01,-0.01,-0.006,299.15999999999997,0.005477225575051661,survival,inventory,0,0,1,0,0.007333333333333333,early
