advice_episode,start_step,episode_length,llm_advice,advice_category,followed_advice_lenient,followed_advice_strict,alignment_rate,matched_in_window,total_reward,avg_reward,sr_change,hp_change,hp_before,reward_before,sr_before,level_before,critical_hp
210,185,2,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.005,-0.011,-123.3,240.0,-0.01,0.001,14,0
211,185,1,Eat something to restore health,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,840.0,-0.01,0.009,16,0
212,185,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,378.6,0.0,-0.011,14,0
213,190,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,840.0,-0.01,-0.01,16,0
214,190,1,Search the area for potential threats and items,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,407.7,-0.01,-0.001,14,0
215,190,1,Search the area for potential items and clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,240.0,0.0,-0.01,14,0
216,190,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,116.7,-0.01,-0.02,14,0
217,190,1,Avoid immediate threats from kobolds,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,614.3,-0.01,-0.01,14,0
218,190,1,Search the area for items and potential threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,228.6,-0.01,0.0,12,0
219,195,1,Search the area for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,280.0,0.0,-0.01,14,0
220,195,1,Prioritize clearing the immediate threats (kobold and goblins) to ensure survival.,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,614.3,-0.01,-0.01,14,0
221,195,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,333.3,-0.01,-0.01,14,0
222,195,1,Search the area for items and potential threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,246.2,-0.01,-0.01,12,0
223,195,2,Eat something to regain health,survival,1,1,0.5,True,-0.01,-0.005,-0.009000000000000001,-533.4000000000001,666.7,-0.01,-0.001,16,0
224,200,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,312.5,-0.01,-0.01,14,0
225,200,1,Prioritize clearing the immediate threats (kobold and goblins) to ensure survival.,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,614.3,-0.01,-0.02,14,0
226,200,2,Search the area for items and potential threats,survival,1,1,0.5,True,-0.01,-0.005,0.011,353.8,246.2,-0.01,-0.01,12,0
227,200,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,200.0,0.0,-0.01,14,0
228,200,2,Search the area for potential items and threats,survival,1,1,0.5,True,-0.01,-0.005,-0.009000000000000001,-87.5,187.5,-0.01,-0.001,14,0
229,205,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,312.5,-0.01,-0.01,14,0
230,205,1,Investigate the kobold threat northwest,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,614.3,-0.01,-0.02,14,0
231,205,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,40.0,-0.01,-0.01,14,1
232,205,3,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.0033333333333333335,-0.02,-198.89999999999998,614.3,-0.01,0.01,16,0
233,210,1,Search the area for potential items and threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,133.3,-0.01,0.009,14,0
234,210,1,Search the area for items and clues,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,1333.3,0.0,0.01,16,0
235,210,1,Search the area for potential threats and items,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,425.0,0.0,0.002,12,0
236,210,1,Investigate the kobold threat northwest,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,614.3,0.0,-0.01,14,0
237,210,4,Search the area for potential threats and items,survival,1,0,0.25,True,-0.01,-0.0025,0.0,233.9,128.6,0.0,0.0,14,0
238,215,1,Search the area for items and clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1333.3,0.0,-0.01,16,0
239,215,1,Prioritize moving away from the kobolds to avoid danger,defensive,0,0,0.0,False,0.0,0.0,0.0,0.0,600.0,-0.01,0.009,14,0
240,215,1,Search the area for potential items and threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,133.3,0.0,-0.01,14,0
241,220,1,Search the area for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,600.0,-0.01,-0.01,12,0
242,220,3,Search the area for potential threats and items,survival,1,1,0.3333333333333333,True,-0.03,-0.01,0.0,-112.5,312.5,-0.01,-0.01,14,0
243,220,1,Prioritize moving away from the kobolds to avoid danger,defensive,0,0,0.0,False,-0.01,-0.01,0.0,0.0,585.7,-0.01,-0.01,14,0
244,220,1,Search the area for potential items and threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,155.6,-0.01,-0.01,14,0
245,225,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,33.3,-0.01,-0.01,14,1
246,225,1,Search the area for potential items and clues,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,875.0,-0.01,0.0,12,0
247,225,1,Prioritize moving away from the kobolds to avoid immediate danger.,defensive,0,0,0.0,False,-0.01,-0.01,0.0,0.0,500.0,0.0,-0.01,14,0
248,225,1,Search the area for potential items and threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,166.7,-0.01,0.001,14,0
249,225,1,Search the area for items and clues,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,407.7,0.0,0.003,14,0
250,225,1,Search the area for potential threats and items,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,1300.0,0.0,-0.005,16,0
251,230,1,Investigate the tattered cape,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,200.0,0.0,-0.01,14,0
252,230,1,Prioritize moving away from the kobolds to avoid immediate danger.,defensive,0,0,0.0,False,0.0,0.0,0.0,0.0,571.4,-0.01,0.009,14,0
253,230,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,100.0,0.0,-0.01,14,0
254,230,1,Search the area for items and clues,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,407.7,-0.01,0.0,14,0
255,230,1,Search the area for potential items and threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,875.0,0.0,-0.01,12,0
256,230,2,Search for items and clues to progress deeper,exploration,1,1,0.5,True,-0.02,-0.01,0.0,0.0,950.0,-0.01,-0.01,16,0
257,235,1,Investigate the tattered cape,other,0,0,0.0,False,0.0,0.0,0.0,0.0,187.5,-0.01,0.0,14,0
258,235,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,100.0,0.0,-0.01,14,0
259,235,1,Search the area for items and potential threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,356.2,-0.01,0.0,14,0
260,235,1,Search the area for potential items and threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,700.0,0.0,-0.01,12,0
261,235,1,Prioritize moving away from the kobolds to avoid immediate danger.,defensive,0,0,0.0,False,-0.01,-0.01,0.0,0.0,466.7,-0.01,-0.01,14,0
262,240,1,Search the area for items and potential threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,150.0,-0.01,-0.009,14,0
263,240,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,500.0,-0.01,-0.01,12,0
264,240,1,Explore surroundings for potential threats and opportunities,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,825.0,-0.01,0.005,16,0
265,240,1,Prioritize moving away from the kobolds to avoid immediate danger.,defensive,0,0,0.0,False,0.0,0.0,0.0,0.0,353.8,0.0,0.009,14,0
266,240,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,393.3,0.0,-0.01,14,0
267,240,4,Search the area for potential threats and items,survival,1,1,0.5,True,-0.02,-0.005,-0.001,133.9,228.6,-0.01,0.0,14,0
268,245,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,200.0,0.0,-0.01,14,0
269,245,1,Explore surroundings for potential threats and opportunities,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,850.0,-0.01,-0.01,16,0
270,245,1,Prioritize moving away from the kobolds to avoid danger,defensive,0,0,0.0,False,-0.01,-0.01,0.0,0.0,466.7,-0.01,-0.01,14,0
271,250,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1350.0,-0.01,-0.01,16,0
272,250,1,Search for items and potential threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,216.7,-0.01,-0.01,14,0
273,250,1,Search the area for potential threats and items,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,66.7,-0.01,-0.001,14,0
274,250,1,Search the area for potential items and clues,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,600.0,0.0,0.001,12,0
275,250,1,Prioritize moving away from the kobolds to avoid danger,defensive,0,0,0.0,False,-0.01,-0.01,0.0,0.0,466.7,0.0,-0.01,14,0
276,250,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,362.5,-0.01,-0.01,14,0
277,255,1,Search for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,283.3,-0.01,-0.009,14,0
278,255,1,"Investigate the kobold threats northwest, north, and northeast",survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,466.7,-0.01,-0.02,14,0
279,255,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,933.3,-0.01,-0.01,16,0
280,255,1,Search the area for items and potential threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,1700.0,-0.01,0.011,14,0
281,255,1,Search the area for potential threats and items,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,300.0,0.0,0.014,14,0
282,255,1,Search the area for potential items and clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,600.0,0.0,-0.01,12,0
283,260,1,Search the area for items and clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,425.0,-0.01,-0.01,12,0
284,260,1,"Investigate the kobold threats northwest, north, and northeast",survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,466.7,-0.01,-0.02,14,0
285,260,1,Search the area for hidden dangers and potential items,defensive,1,1,1.0,True,-0.01,-0.01,0.0,0.0,200.0,-0.01,-0.01,14,0
286,260,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,933.3,-0.01,-0.01,16,0
287,260,1,Search the area for items and potential threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,2333.3,-0.01,0.013,14,0
288,260,1,Search the area for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,200.0,0.0,-0.01,14,0
289,265,1,Investigate the kobold threats northwest and north,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,512.5,-0.01,-0.001,14,0
290,265,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1350.0,0.0,-0.01,16,0
291,265,1,Search the area for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,233.3,-0.01,-0.01,14,0
292,265,1,Search the area for items and clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,425.0,-0.01,-0.01,12,0
293,265,1,Search the area for hidden dangers and potential items,defensive,1,1,1.0,True,-0.01,-0.01,0.0,0.0,177.8,-0.01,-0.01,14,0
294,265,1,Search the area for potential threats and items,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,1800.0,-0.01,0.009,14,0
295,270,1,Search the area for items and clues,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,320.0,0.0,0.0,12,0
296,270,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1400.0,0.0,-0.01,16,0
297,270,1,Investigate the kobold threats northwest and north,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,585.7,-0.01,-0.01,14,0
298,270,1,Search the area for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,40.0,-0.01,-0.01,14,1
299,270,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1200.0,-0.01,-0.01,14,0
300,270,1,Search the area for potential items or clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,177.8,-0.01,-0.01,14,0
301,275,1,Search the area for items and potential threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,2400.0,-0.01,0.0,14,0
302,275,1,Avoid the kobolds and focus on survival,defensive,0,0,0.0,False,-0.01,-0.01,0.0,0.0,585.7,0.0,-0.01,14,0
303,275,1,Search the area for items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,213.3,-0.01,-0.01,12,0
304,275,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1400.0,-0.01,-0.01,16,0
305,275,1,Search the area for potential items or clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,177.8,-0.01,-0.009,14,0
306,275,1,Search the area for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,40.0,-0.01,-0.01,14,1
307,280,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1400.0,-0.01,-0.02,16,0
308,280,1,Explore surroundings and ensure safety,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,228.6,-0.01,-0.01,12,0
309,280,1,Avoid the kobolds and focus on survival,defensive,0,0,0.0,False,0.0,0.0,0.0,0.0,442.9,-0.01,0.0,14,0
310,280,1,Search the area for items and potential threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,2366.7,0.0,0.009,14,0
311,280,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,177.8,0.0,-0.01,14,0
312,280,1,Search for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,150.0,-0.01,-0.009,14,0
313,285,1,Eat something to regain health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1350.0,-0.01,-0.01,16,0
314,285,1,Avoid kobold attacks and focus on survival,combat,0,0,0.0,False,0.0,0.0,0.0,0.0,0.0,-0.01,-15.024,0,1
315,285,1,Explore surroundings and ensure safety,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,246.2,0.0,-0.01,12,0
316,285,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,142.9,-0.01,-0.01,14,0
317,285,1,Search the area for potential items and threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,1133.3,-0.01,0.0,14,0
318,285,1,Search for items and potential threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,50.0,0.0,0.0,14,0
319,290,1,Search the area for potential items and threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1150.0,0.0,-0.01,14,0
320,290,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,133.3,-0.01,-0.01,14,0
321,290,1,Search the area for items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,100.0,-0.01,-0.01,14,0
322,290,1,Explore the surrounding area to gather more information and potentially find items.,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,213.3,-0.01,-0.01,12,0
323,290,1,Search the area for potential threats and items,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,480.0,-0.01,0.007,16,0
324,295,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1420.0,0.0,-0.009,14,0
325,295,1,Search the area for items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,100.0,-0.01,-0.01,14,0
326,295,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,133.3,-0.01,-0.01,14,0
327,295,1,Explore the surrounding area to gather more information and potentially find items.,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,188.2,-0.01,-0.01,12,0
328,295,2,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.005,-0.019,25.0,625.0,-0.01,0.009,16,0
329,300,1,Search the area for items and potential threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1166.7,-0.01,-0.01,14,0
330,300,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,133.3,-0.01,-0.02,14,0
331,300,1,Pick up the lock pick,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,300.0,-0.01,-0.01,14,0
332,300,1,Search the area for potential threats and items,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,188.2,-0.01,0.0,12,0
333,305,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,144.4,0.0,-0.009,14,0
334,305,1,Pick up the lock pick,other,0,0,0.0,False,0.0,0.0,0.0,0.0,66.7,-0.01,0.0,14,0
335,305,4,Search the area for potential threats and items,survival,1,1,0.75,True,-0.01,-0.0025,0.01,-487.5,650.0,0.0,-0.01,16,0
336,310,1,Search the area for potential items or clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,66.7,0.0,-0.01,14,0
337,310,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,650.0,-0.01,-0.02,16,0
338,310,1,Search the area for items and clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,188.2,-0.01,-0.01,12,0
339,310,3,Search the area for potential threats and items,survival,1,1,0.6666666666666666,True,-0.02,-0.006666666666666667,0.0,0.0,2433.3,-0.01,-0.01,14,0
340,315,1,Search the area for potential items or clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,366.7,-0.01,0.001,14,0
341,315,1,Search the area for potential threats and items,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,433.3,-0.01,0.01,16,0
342,315,1,Search the area for items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,170.6,0.0,-0.01,12,0
343,320,1,Eat to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,180.0,-0.01,-0.01,12,0
344,320,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,366.7,-0.01,-0.01,14,0
345,320,1,Search the area for potential threats and items,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,2400.0,-0.01,-0.001,14,0
346,320,1,Search the area for potential items and threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,500.0,0.0,0.0,16,0
347,320,2,Search the area for potential threats and items,survival,0,0,0.0,False,0.0,0.0,0.004,-140.0,320.0,-0.01,0.0,14,0
348,325,1,Eat to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,180.0,0.0,-0.01,12,0
349,325,2,Eat something to regain health,survival,0,0,0.0,False,-0.02,-0.01,0.0,1333.3,466.7,-0.01,-0.01,14,0
350,325,1,Search the area for potential items and threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,400.0,-0.01,0.009,16,0
351,330,1,Eat something to recover health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,466.7,0.0,-0.01,14,0
352,330,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,100.0,-0.01,-0.01,14,0
353,330,1,Eat something to recover health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,180.0,-0.01,-0.02,12,0
354,330,1,Search the area for items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,400.0,-0.01,-0.01,16,0
355,330,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1800.0,-0.01,-0.01,14,0
356,335,1,Search the area for items and potential threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,1133.3,-0.01,0.0,14,0
357,335,1,Eat something to recover health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,466.7,0.0,-0.02,14,0
358,335,1,Search the area for items and clues,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,1250.0,-0.01,0.011,16,0
359,335,1,Eat something to recover health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,180.0,0.0,-0.02,12,0
360,335,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,100.0,-0.01,-0.01,14,0
361,340,1,Search the area for items and clues to progress deeper,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,466.7,-0.01,-0.02,14,0
362,340,1,Search the area for items and potential threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,112.5,-0.01,-0.001,14,0
363,340,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1250.0,0.0,-0.01,16,0
364,340,1,Consider eating to restore health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,180.0,-0.01,-0.02,12,0
365,340,2,Search the area for items and potential threats,survival,1,1,0.5,True,-0.01,-0.005,-0.011,-1647.2,1825.0,-0.01,0.001,14,0
366,345,1,Eat something to regain health,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,866.7,-0.01,0.011,16,0
367,345,1,Search the area for items and clues to progress deeper,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,433.3,0.0,-0.001,14,0
368,345,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1800.0,0.0,-0.009,14,0
369,345,1,Consider eating to restore health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,180.0,-0.01,-0.02,12,0
370,350,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,177.8,-0.01,-0.01,14,0
371,350,1,Investigate the little dog blocking your path,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,164.7,-0.01,-0.01,12,0
372,350,1,Investigate the recent message and determine the direction,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,433.3,-0.01,-0.01,14,0
373,350,3,Search the area for potential threats and items,survival,1,1,0.3333333333333333,True,-0.03,-0.01,0.0,0.0,400.0,-0.01,-0.01,16,0
374,355,1,Investigate the little dog blocking your path,other,0,0,0.0,False,0.0,0.0,0.0,0.0,200.0,-0.01,0.001,12,0
375,355,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,177.8,0.0,-0.01,14,0
376,355,1,Investigate the recent message and determine the direction,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,466.7,-0.01,-0.01,14,0
377,355,2,Search the area for potential threats and items,survival,1,1,0.5,True,-0.02,-0.01,0.0,-1028.5,1216.7,-0.01,-0.01,14,0
378,360,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,400.0,-0.01,-0.02,16,0
